chr	po	NAME	TCGA.A1.A0SK.01A	TCGA.A1.A0SO.01A	TCGA.A2.A04W.01A	TCGA.A2.A0D0.01A	TCGA.A2.A0D1.01A	TCGA.A2.A0EQ.01A	TCGA.A2.A0ET.01A	TCGA.A8.A06N.01A	TCGA.A8.A06Y.01A	TCGA.A8.A06Z.01A	TCGA.A8.A081.01A	TCGA.A8.A083.01A	TCGA.A8.A08J.01A	TCGA.A8.A09X.01A	TCGA.AN.A04D.01A	TCGA.AN.A0FJ.01A	TCGA.AN.A0FV.01A	TCGA.AN.A0FZ.01A	TCGA.AO.A0J2.01A	TCGA.AO.A0J3.01A	TCGA.AO.A0J6.01A	TCGA.AO.A0JC.01A	TCGA.AO.A0JI.01A	TCGA.AO.A0JL.01A	TCGA.AO.A124.01A	TCGA.AO.A125.01A	TCGA.AO.A12B.01A	TCGA.AO.A12D.01A	TCGA.AO.A12H.01A	TCGA.AQ.A04L.01B	TCGA.AR.A0TP.01A	TCGA.AR.A0TR.01A	TCGA.AR.A0TV.01A	TCGA.AR.A1AI.01A	TCGA.AR.A1AS.01A	TCGA.B6.A0I2.01A	TCGA.B6.A0IA.01A	TCGA.B6.A0IC.01A	TCGA.B6.A0RL.01A	TCGA.B6.A0RM.01A	TCGA.B6.A0RS.01A	TCGA.B6.A0X4.01A	TCGA.B6.A0X5.01A	TCGA.BH.A0DL.01A	TCGA.BH.A0E0.01A	TCGA.BH.A0EE.01A	TCGA.BH.A0HW.01A	TCGA.BH.A18N.01A	TCGA.C8.A12L.01A	TCGA.C8.A12M.01A	TCGA.C8.A12P.01A	TCGA.C8.A12U.01A	TCGA.C8.A133.01A	TCGA.D8.A13Y.01A	TCGA.D8.A13Z.01A	TCGA.E2.A14Y.01A	TCGA.E2.A158.01A	TCGA.E2.A15K.06A	TCGA.E2.A15R.01A	TCGA.E2.A1B0.01A
1	47331162	CYP4Z1	0.065	0.347	-0.004	0.491	0.095	0.006	-0.331	0.188	-0.715	0.454	-0.28	-0.032	-0.349	-0.232	0.715	0.169	-0.183	0.068	-0.117	-0.359	0.357	-0.004	-0.649	-0.213	0.172	-0.054	-0.178	-0.025	0.013	0.276	0.061	0.01	0.108	0.186	-0.009	0.331	-0.022	0.023	-0.305	-0.021	-0.105	-0.002	-0.005	0.234	0.098	0.223	-0.211	-0.175	-0.056	-0.185	0.054	0.023	-0.035	-0.584	0.146	-0.001	0.042	0.004	-0.71	-0.004
1	47425102	PDZK1IP1	0.065	0.347	-0.004	0.491	0.095	0.006	-0.331	0.188	-0.715	0.454	-0.28	-0.032	-0.349	-0.232	0.715	0.169	-0.183	0.068	-0.117	-0.359	0.357	-0.004	-0.649	-0.213	0.172	-0.054	-0.178	-0.025	0.013	0.276	0.061	0.01	0.108	0.186	-0.009	0.331	-0.022	0.023	-0.305	-0.021	-0.105	-0.002	-0.005	0.234	0.098	0.223	-0.211	-0.175	-0.056	-0.185	0.054	0.023	-0.035	-0.584	0.146	-0.001	0.042	0.004	-0.692	-0.004
1	52187620	RAB3B	0.065	0.347	0.314	0.491	0.095	0.006	-0.331	0.331	-0.715	0.454	-0.28	-0.032	-0.349	-0.232	0.715	0.169	-0.183	0.068	-0.117	-0.371	0.357	-0.004	-0.649	-0.213	0.172	-0.054	-0.178	-0.025	0.013	0.276	0.061	0.01	0.108	0.186	-0.009	0.348	-0.022	0.023	-0.305	-0.021	-0.085	-0.002	-0.005	0.234	0.098	0.223	-0.211	-0.175	-0.027	-0.185	0.054	0.023	-0.035	0.638	0.146	-0.001	0.061	0.004	-0.692	-0.004
1	53106802	ZYG11A	0.065	0.347	0.314	0.491	0.095	0.006	-0.331	0.266	-0.715	0.454	-0.28	-0.032	-0.349	-0.232	0.715	0.169	-0.183	0.068	-0.117	-0.371	0.357	-0.004	-0.649	-0.213	0.172	-0.054	-0.178	-0.025	0.013	0.276	0.061	0.01	0.108	0.186	-0.009	0.318	-0.022	0.023	-0.305	-0.021	-0.085	-0.002	-0.005	0.234	0.098	0.223	-0.211	-0.175	-0.027	-0.185	0.054	0.023	-0.035	0.638	0.146	-0.001	0.061	0.004	-0.692	-0.004
1	53523519	LRP8	0.065	0.347	0.238	0.491	0.095	0.006	-0.331	0.266	-0.715	0.454	-0.28	-0.042	-0.349	-0.232	0.715	0.169	-0.183	0.068	-0.117	-0.371	0.357	-0.004	-0.649	-0.213	0.172	-0.054	-0.178	-0.025	0.013	0.276	0.073	0.01	0.108	0.186	-0.009	0.318	-0.022	0.023	-0.305	-0.021	-0.085	-0.002	0.007	0.234	0.098	0.223	-0.211	-0.175	-0.027	-0.185	0.054	0.023	-0.035	0.638	0.146	-0.001	0.061	0.004	-0.692	-0.004
1	54140898	DIO1	0.065	0.347	0.238	0.491	0.095	0.006	-0.331	0.266	-0.715	0.454	-0.28	-0.042	-0.349	-0.232	0.715	0.169	-0.183	0.068	-0.117	-0.371	0.339	-0.004	-0.649	-0.213	0.172	-0.054	-0.157	-0.025	0.013	0.276	0.073	0.01	0.108	0.186	-0.009	0.318	-0.022	0.023	-0.305	-0.021	-0.085	-0.002	0.007	0.234	0.098	0.223	-0.211	-0.175	-0.027	-0.185	0.054	0.023	-0.035	0.638	0.146	-0.001	0.061	0.004	-0.701	-0.004
1	54251002	LDLRAD1	0.065	0.347	0.238	0.491	0.095	0.006	-0.331	0.266	-0.715	0.454	-0.28	-0.042	-0.349	-0.232	0.715	0.169	-0.183	0.068	-0.117	-0.371	0.339	-0.004	-0.649	-0.213	0.172	-0.054	-0.157	-0.025	0.013	0.276	0.073	0.01	0.108	0.186	-0.009	0.318	-0.022	0.023	-0.305	-0.021	-0.085	-0.002	0.007	0.234	0.098	0.223	-0.211	-0.175	-0.027	-0.185	0.054	0.023	-0.035	0.638	0.146	-0.001	0.061	0.004	-0.701	-0.004
1	55224803	TMEM61	0.065	0.347	0.165	0.971	0.095	0.006	-0.331	0.266	-0.715	0.454	-0.28	-0.042	-0.349	-0.232	0.715	0.135	-0.216	0.068	-0.117	-0.371	0.332	-0.004	-0.649	-0.213	0.172	-0.054	-0.157	-0.025	0.013	0.276	0.073	0.016	0.108	0.186	-0.009	0.318	-0.022	0.023	-0.305	-0.008	-0.085	-0.002	0.007	0.234	0.098	0.223	-0.211	-0.175	-0.027	0.028	0.054	0.023	-0.035	0.638	0.146	-0.001	0.061	0.004	-0.701	-0.004
1	56918586	PRKAA2	0.065	0.347	0.165	0.971	0.095	0.006	-0.331	-1.798	-0.715	0.454	-0.28	-0.042	-0.349	-0.232	0.715	0.172	-0.216	0.068	-0.117	-0.371	0.332	-0.004	-0.649	-0.213	0.172	-0.054	-0.157	-0.025	0.013	0.276	0.073	0.016	0.108	0.186	-0.009	0.318	-0.022	0.023	-0.305	-0.008	-0.085	-0.002	0.007	0.234	0.098	0.223	-0.211	-0.148	-0.027	0.028	0.054	0.023	-0.035	0.638	0.146	-0.001	0.061	0.004	-0.701	-0.004
1	57007510	C1orf168	0.065	0.347	0.165	0.971	0.095	0.006	-0.331	0.241	-0.715	0.454	-0.28	-0.042	-0.349	-0.232	0.715	0.172	-0.216	0.068	-0.117	-0.371	0.332	-0.004	-0.649	-0.213	0.172	-0.054	-0.157	-0.025	0.013	0.276	0.073	0.016	0.108	0.186	-0.009	0.318	-0.022	0.023	-0.305	-0.008	-0.085	-0.002	0.007	0.234	0.098	0.223	-0.211	-0.148	-0.027	0.028	0.054	0.023	-0.035	0.638	0.146	-0.001	0.061	0.004	-0.701	-0.004
1	60148289	CYP2J2	0.065	0.347	0.165	0.442	0.106	0.006	-0.331	0.264	-0.715	0.454	-0.28	-0.042	-0.349	-0.232	0.715	0.172	-0.216	0.068	-0.117	-0.371	0.332	-0.004	-0.649	-0.213	0.726	-0.054	-0.157	-0.025	0.013	0.276	0.1	0.016	0.108	0.183	-0.009	0.318	-0.022	0.023	-0.305	-0.008	-0.085	-0.002	0.007	0.234	0.098	0.223	-0.211	-0.148	-0.027	0.028	0.566	0.023	-0.035	0.638	0.146	-0.026	0.061	0.004	-0.701	-0.004
1	61510808	NFIA	0.065	0.347	0.165	0.559	0.106	0.006	-0.331	0.264	-0.715	0.454	-0.28	-0.042	-0.349	-0.232	0.715	0.172	-0.216	0.124	-0.117	-0.371	0.332	-0.004	-0.649	-0.213	0.199	-0.054	-0.157	-0.025	0.013	0.276	0.1	0.016	0.108	0.183	-0.009	0.318	-0.022	0.023	-0.305	-0.008	-0.085	-0.002	0.007	0.234	0.098	0.223	-0.211	-0.148	-0.027	0.028	0.544	0.023	-0.035	0.638	0.146	0.324	0.061	0.004	-0.701	-0.004
1	66321815	PDE4B	0.098	0.347	0.165	0.473	0.106	-0.093	-0.331	0.264	-0.75	0.454	-0.338	-0.042	-0.349	-0.232	0.715	-0.054	-0.216	0.473	-0.117	-0.371	0.359	-0.004	-0.649	-0.213	0.199	-0.054	-0.157	-0.025	0.018	0.339	-2.947	0.054	0.108	0.183	-0.009	0.335	-0.022	0.023	-0.305	-0.008	0.017	0.021	0.007	0.243	0.098	0.223	-0.211	-0.148	-0.027	0.073	0.051	0.011	-0.035	0.628	0.146	-0.058	0.061	0.004	0.475	-0.004
1	67590402	IL12RB2	0.098	0.347	0.165	0.041	0.106	-0.093	-0.331	0.264	-0.75	0.454	-0.338	-0.042	-0.349	-0.232	0.715	0.501	-0.216	1.19	-0.117	-0.371	0.344	-0.004	-0.649	-0.213	0.199	-0.054	-0.157	-0.025	0.018	0.339	0.027	0.054	0.108	0.183	-0.009	0.335	-0.022	0.023	-0.305	-0.008	0.017	0.021	0.007	0.243	0.098	0.223	-0.211	-0.148	0.057	0.073	0.051	0.011	-0.035	0.628	0.146	-0.058	0.061	0.004	0.475	-0.004
1	68286640	DIRAS3	0.098	-0.19	0.165	0.041	0.106	-0.093	-0.331	0.264	-0.75	0.454	-0.338	-0.042	-0.349	-0.232	0.715	0.501	0.109	1.169	-0.117	-0.371	0.344	-0.004	-0.649	-0.213	0.199	-0.054	-0.157	-0.025	0.018	0.339	0.027	0.054	0.108	0.14	-0.009	0.335	-0.022	0.023	-0.305	-0.008	0.017	0.021	0.007	0.243	0.098	0.223	-0.211	-0.148	0.057	0.073	0.051	0.011	-0.035	0.628	0.146	-0.058	0.061	0.004	0.475	-0.004
1	68723904	DEPDC1	0.098	-0.19	0.165	0.041	0.106	-0.093	-0.331	0.264	-0.75	0.454	-0.338	-0.042	-0.349	-0.232	0.715	0.501	-0.253	1.169	-0.117	-0.371	0.344	-0.004	-0.649	-0.213	0.199	-0.054	-0.157	-0.025	0.018	0.339	0.027	0.054	0.108	0.14	-0.009	0.335	-0.022	0.023	-0.305	-0.008	0.017	0.021	0.007	0.243	0.098	0.223	-0.211	-0.148	0.057	0.073	0.051	0.011	-0.035	0.628	0.146	-0.058	0.061	0.004	0.475	-0.004
1	71188351	PTGER3	0.098	-0.214	0.165	0.041	0.106	-0.093	-0.331	0.264	-0.75	0.454	-0.338	-0.042	-0.349	-0.232	0.715	-0.133	-0.253	0.101	-0.117	-0.371	0.344	-0.004	-0.649	-0.033	0.181	-0.054	-0.157	-0.025	0.018	0.339	0.027	0.054	0.108	0.14	-0.009	0.335	-0.022	0.023	-0.305	-0.008	0.017	0.021	0.007	0.243	0.098	0.223	-0.211	-0.148	0.057	0.073	0.051	0.011	-0.035	0.628	0.146	-0.058	0.061	0.004	0.475	-0.004
1	74859196	C1orf173	0.168	-0.214	0.161	-0.01	0.073	-0.132	-0.366	0.239	-0.782	0.434	-0.363	-0.083	-0.335	-0.31	0.665	-0.143	-0.265	0.098	-0.144	-0.39	0.334	-0.003	-0.649	-0.026	0.166	0.003	-0.142	-0.052	0.012	0.342	0.02	0.051	0.117	0.166	-0.034	0.325	-0.015	0.02	-0.338	0.015	-0.105	0.016	0.026	0.243	0.104	0.21	-0.218	-0.141	0.057	0.073	0.051	0.011	0.022	0.606	0.045	-0.093	0.067	0.004	0.479	4e-04
1	75644895	SLC44A5	0.168	-0.214	0.161	-0.01	0.095	-0.132	-0.339	0.239	-0.782	0.434	-0.363	-0.083	-0.335	-0.31	0.665	-0.143	-0.265	0.098	-0.144	-0.39	0.334	-0.003	-0.649	-0.026	0.166	0.003	-0.142	-0.052	0.012	0.342	0.02	0.051	0.117	0.166	-0.034	0.325	-0.015	0.02	-0.338	0.015	-0.105	0.016	0.026	0.243	0.108	0.21	-0.218	-0.141	0.057	0.073	0.051	0.011	0.022	0.606	0.045	-0.093	0.067	0.004	0.479	4e-04
1	77204049	ST6GALNAC5	0.168	-0.071	0.161	0.138	0.095	-0.132	-0.339	0.239	-0.782	0.434	-0.335	-0.066	-0.335	-0.31	0.677	0.213	-0.265	0.098	-0.102	-0.39	0.334	-0.003	-0.649	-0.026	0.166	0.003	-0.142	-0.036	0.012	0.342	0.018	0.047	0.117	0.166	-0.034	0.325	-0.015	0.024	-0.33	0.015	-0.105	0.016	0.026	0.243	0.108	0.21	-0.218	-0.141	-0.261	0.073	0.051	0.011	0.022	0.606	0.045	-0.093	0.065	0.004	0.479	4e-04
1	77659558	AK5	0.168	-0.071	0.161	0.138	0.095	-0.132	-0.339	0.239	-0.782	0.434	-0.335	-0.066	-0.335	-0.31	0.677	0.213	-0.265	0.098	0.206	-0.39	0.334	-0.003	-0.649	-0.026	0.166	0.003	-0.142	-0.036	0.012	0.342	0.018	0.047	0.117	0.166	-0.034	0.325	-0.015	0.024	-0.33	0.015	-0.105	0.016	0.026	0.243	0.108	0.21	-0.218	-0.141	-0.261	0.073	0.051	0.011	0.022	0.606	0.045	-0.093	0.065	0.004	0.479	4e-04
1	78871546	IFI44L	0.168	-0.071	0.161	0.129	0.095	-0.132	-0.339	0.239	-0.782	0.434	-0.335	-0.066	-0.335	-0.31	0.677	0.213	-0.258	0.098	0.206	-0.39	0.334	-0.003	-0.649	-0.026	-0.204	0.003	-0.142	-0.036	0.012	0.342	0.018	0.047	0.117	0.166	-0.034	0.325	-0.015	0.024	-0.33	0.015	-0.105	0.016	0.026	0.243	0.108	0.21	-0.218	-0.141	-0.261	0.073	0.051	0.011	0.022	0.606	0.045	-0.594	0.065	0.004	0.479	4e-04
1	78895208	IFI44	0.168	-0.071	0.161	0.129	0.095	-0.132	-0.339	0.239	-0.782	0.434	-0.335	-0.066	-0.335	-0.31	0.677	0.213	-0.258	0.098	0.206	-0.39	0.334	-0.003	-0.649	-0.026	-0.204	0.003	-0.142	-0.036	0.012	0.342	0.018	0.047	0.117	0.166	-0.034	0.325	-0.015	0.024	-0.33	0.015	-0.105	0.016	0.026	0.243	0.108	0.21	-0.218	-0.141	-0.261	0.073	0.051	0.011	0.022	0.606	0.045	-0.594	0.065	0.004	0.479	4e-04
1	84439710	PRKACB	-0.245	0.011	0.161	0.129	0.092	-0.132	-0.339	0.239	-0.782	0.434	-0.335	-0.046	-0.335	-0.287	0.728	-0.098	-0.243	0.098	0.206	-0.377	0.334	-0.003	-0.674	-0.026	-0.207	0.003	-0.142	-0.036	0.012	0.342	0.018	0.047	0.032	0.166	-0.034	0.325	-0.015	0.023	-0.33	-0.003	-0.105	0.016	0.026	0.243	0.107	0.21	-0.218	-0.141	-0.299	0.067	0.051	0.023	0.497	0.606	-0.007	-0.594	0.074	0.004	0.479	4e-04
1	84564995	SAMD13	-0.245	0.011	0.161	0.129	0.092	-0.132	-0.339	0.239	-0.782	0.434	-0.335	-0.046	-0.335	-0.287	0.728	-0.098	-0.243	0.098	0.206	-0.377	0.334	-0.003	-0.674	-0.026	-0.207	0.003	-0.142	-0.036	0.012	0.342	0.018	0.047	0.032	0.166	-0.034	0.325	-0.015	0.023	-0.33	-0.003	-0.105	0.016	0.026	0.243	0.107	0.21	-0.218	-0.141	-0.299	0.067	0.051	0.023	0.497	0.606	-0.007	-0.594	0.074	0.004	0.479	4e-04
1	84649950	DNASE2B	-0.245	0.011	0.161	0.129	0.092	-0.132	-0.339	0.239	-0.782	0.434	-0.335	-0.046	-0.335	-0.287	0.728	-0.098	-0.243	0.098	0.206	-0.377	0.334	-0.003	-0.674	-0.026	-0.207	0.003	-0.142	-0.036	0.012	0.342	0.018	0.047	0.032	0.166	-0.034	0.325	-0.015	0.023	-0.33	-0.003	-0.105	0.016	0.026	0.243	0.107	0.21	-0.218	-0.141	-0.299	0.067	0.051	0.023	0.497	0.606	-0.007	-0.594	0.074	0.004	0.479	4e-04
1	85199618	MCOLN2	-0.245	0.011	0.161	0.129	0.092	-0.132	-0.339	0.239	-0.782	0.434	-0.335	-0.046	-0.335	-0.287	0.728	-0.098	-0.243	0.098	0.206	-0.377	0.334	-0.003	-0.674	-0.026	-0.207	0.003	-0.142	-0.036	0.012	0.342	0.018	0.047	0.032	0.166	-0.034	0.325	-0.015	0.023	-0.296	-0.003	-0.105	0.016	0.026	0.243	0.107	0.21	-0.218	-0.141	-0.299	0.067	0.051	0.023	0.497	0.606	-0.007	-0.594	0.074	0.004	0.479	4e-04
1	85417630	SYDE2	-0.245	0.011	0.161	0.129	0.092	-0.132	-0.339	0.239	-0.782	0.434	-0.335	-0.046	-0.335	-0.287	0.728	-0.098	-0.243	0.466	0.206	-0.377	0.334	-0.003	-0.674	-0.026	-0.207	0.003	-0.142	-0.036	0.012	0.342	0.018	0.047	0.032	0.166	-0.034	0.337	-0.015	0.023	-0.296	-0.003	-0.105	0.016	0.026	0.243	0.107	0.21	-0.218	-0.141	-0.299	0.067	0.051	0.023	0.497	0.606	-0.007	-0.594	0.074	0.004	0.479	4e-04
1	86678592	CLCA2	-0.245	0.011	0.161	0.129	0.092	-0.132	-0.339	0.239	-0.754	0.434	-0.335	-0.046	-0.335	-0.287	0.728	-0.098	-0.26	0.109	0.206	-0.387	0.334	-0.003	-0.661	-0.026	-0.207	-0.012	-0.142	-0.036	0.012	0.342	0.018	0.047	0.032	0.166	-0.034	0.337	-0.015	0.023	-0.296	0.013	-0.105	0.016	0.026	0.243	0.109	0.21	-0.218	-0.141	-0.045	0.067	0.121	0.023	-0.014	0.606	-0.007	-0.594	0.074	0.004	0.479	4e-04
1	87576966	LMO4	-0.245	0.011	0.161	0.129	0.092	-0.132	-0.339	0.239	-0.754	0.434	-0.335	-0.046	-0.335	-0.287	0.728	-0.098	-0.258	0.09	0.206	-0.387	0.334	-0.003	-0.661	-0.026	-0.207	-0.012	-0.142	-0.036	0.012	0.342	0.018	0.047	0.032	0.166	-0.034	0.337	-0.015	0.023	-0.296	0.013	-0.105	0.016	0.026	0.243	0.109	0.21	-0.218	-0.141	-0.045	0.067	0.121	0.023	-0.014	0.152	-0.007	-0.594	0.592	0.004	0.479	4e-04
1	89253042	GBP3	-0.245	0.011	0.161	0.129	0.092	-0.132	1.202	0.239	-0.754	0.434	-0.335	-4.004	-0.335	-0.287	0.728	-0.098	-0.221	0.11	0.206	-0.387	1.856	-0.003	-0.661	1.341	-2.633	-0.012	-2.306	-2.362	0.012	0.342	0.018	0.047	0.032	-0.837	-0.034	0.337	-0.016	1.45	-0.296	1.58	-0.105	-2.962	0.026	0.243	0.109	0.21	-0.218	-0.141	-0.045	0.067	0.121	0.023	-0.014	-2.554	-0.007	-0.594	0.592	0.004	0.479	4e-04
1	89297102	GBP1	-0.245	0.011	0.161	0.129	0.092	-0.132	-0.337	0.239	-0.754	0.434	-0.335	-0.046	-0.335	-0.287	0.728	-0.098	-0.221	0.11	0.206	-0.387	0.325	-0.003	-0.661	-0.034	-0.213	-0.012	-0.15	-0.039	0.012	0.342	0.018	0.047	0.032	0.185	-0.034	0.337	-0.016	0.025	-0.296	0.006	-0.105	0.018	0.026	0.243	0.109	0.21	-0.218	-0.141	-0.045	0.067	0.121	0.023	-0.014	0.131	-0.007	-0.594	0.592	0.004	0.479	4e-04
1	89428320	GBP4	-0.245	0.011	0.161	0.129	0.092	-0.132	-0.337	0.239	-0.754	0.434	-0.335	-0.046	-0.335	-0.287	0.728	-0.098	-0.221	0.11	0.206	-0.387	0.325	-0.003	-0.661	-0.034	-0.213	-0.012	-0.15	-0.039	0.012	0.342	0.018	0.047	0.032	0.185	-0.034	0.337	-0.016	0.025	-0.296	0.006	-0.105	0.018	0.026	0.243	0.109	0.21	-0.218	-0.141	-0.045	0.067	0.121	0.023	-0.014	0.131	-0.007	-0.594	0.592	0.004	0.479	4e-04
1	89504176	GBP5	-0.245	0.011	0.161	0.129	0.092	-0.132	-0.337	0.239	-0.754	0.434	-0.335	-0.046	-0.335	-0.287	0.728	-0.098	-0.221	0.11	0.206	-0.387	0.325	-0.003	-0.661	-0.034	-0.213	-0.012	-0.15	-0.039	0.012	0.342	0.018	0.047	0.032	0.185	-0.034	0.337	-0.016	0.025	-0.296	0.006	-0.105	0.018	0.026	0.243	0.109	0.21	-0.218	-0.141	-0.045	0.067	0.121	0.023	-0.014	0.131	-0.007	-0.594	0.592	0.004	0.479	4e-04
1	92021456	TGFBR3	-0.245	0.011	0.161	0.129	0.092	-0.132	-0.337	0.239	-0.754	0.434	-0.335	-0.046	-0.335	-0.287	0.728	-0.101	0.062	0.214	0.206	-0.38	0.067	-0.003	-0.661	-0.034	-0.213	-0.012	-0.15	-0.039	0.012	0.339	0.018	0.047	0.032	0.185	-0.034	0.337	-0.015	0.025	-0.296	0.006	-0.105	0.018	0.026	0.243	0.109	0.21	-0.218	-0.141	-0.045	0.067	0.121	0.023	-0.014	0.131	-0.133	-0.585	0.592	0.004	0.479	4e-04
1	92220044	BRDT	-0.245	0.011	0.161	0.129	0.092	-0.132	-0.337	0.239	-0.754	0.434	-0.335	-0.046	-0.335	-0.287	0.728	-0.101	0.062	0.214	0.206	-0.38	0.067	-0.003	-0.661	-0.034	-0.213	-0.012	-0.15	-0.039	0.012	0.339	0.018	0.047	0.032	0.185	-0.034	0.337	-0.015	0.025	-0.296	0.006	-0.105	0.018	0.026	0.243	0.109	0.21	-0.218	-0.141	-0.045	0.067	0.121	0.023	-0.014	0.131	-0.133	-0.585	0.592	0.004	0.479	4e-04
1	94295137	ABCA4	-0.245	0.011	0.161	0.511	0.092	-0.132	-0.337	0.243	-0.754	0.434	-0.335	-0.046	-0.335	-0.287	-0.024	0.445	0.062	0.112	0.206	-0.38	0.067	-0.003	-0.661	-0.034	-0.213	-0.012	-0.15	-0.039	0.012	0.339	-0.018	0.047	0.032	0.185	-0.034	0.337	-0.015	0.025	-0.296	0.006	-0.105	0.018	0.026	0.243	0.109	0.198	-0.218	-0.141	-0.126	0.067	0.121	0.023	-0.014	0.131	-0.133	-0.585	0.592	0.004	0.479	4e-04
1	94773660	F3	-0.245	0.011	0.161	0.11	0.092	-0.132	-0.337	0.243	-0.754	0.434	-0.335	-0.046	-0.335	-0.287	-0.024	0.445	0.062	0.112	0.207	-0.38	0.067	-0.003	-0.661	-0.034	-0.213	-0.012	-0.15	-0.039	0.012	0.339	-0.018	0.047	0.032	0.185	-0.034	0.337	-0.015	0.025	-0.296	0.006	-0.105	0.018	0.026	0.243	0.109	0.198	-0.218	-0.141	-0.021	0.067	0.121	0.023	-0.014	0.131	-0.133	-0.585	0.592	0.004	0.479	4e-04
1	95383204	TMEM56	-0.245	0.011	0.161	0.11	0.092	-0.132	-0.337	0.243	-0.754	0.434	-0.335	-0.046	-0.335	-0.287	-0.024	0.445	0.062	0.112	0.207	-0.38	0.067	-0.003	-0.661	-0.034	-0.213	-0.012	-0.15	-0.039	0.012	0.339	-0.018	0.047	0.032	0.185	-0.034	0.337	-0.015	0.025	-0.321	0.006	-0.105	0.018	0.026	0.243	0.109	0.198	-0.218	-0.141	-0.021	0.067	0.121	0.023	-0.014	0.131	-0.133	-0.585	0.592	0.004	0.479	4e-04
1	100125400	AGL	-0.256	0.011	0.161	0.11	0.092	-0.132	-0.337	0.243	-0.754	0.434	-0.335	-0.811	-0.335	-0.287	-0.024	-0.11	0.062	0.112	0.207	-0.38	0.067	-0.003	-0.661	-0.034	-0.213	-0.012	-0.15	-0.039	0.012	0.339	-0.018	0.047	0.032	0.185	-0.034	0.337	-0.015	0.03	-0.321	0.006	-0.105	0.018	0.026	0.243	0.109	0.198	-0.218	-0.141	-0.021	0.067	0.121	-0.299	-0.014	0.131	-0.133	-0.585	0.592	0.004	0.479	-0.005
1	103230625	COL11A1	0.164	0.501	0.161	0.11	0.092	-0.132	-0.337	0.235	-0.754	0.434	-0.335	-0.811	-0.221	-0.287	-0.024	-0.125	-0.272	0.112	0.207	0.107	0.067	0.008	-0.668	-0.034	-0.202	-0.012	-0.134	-0.039	0.012	0.339	0.523	0.047	0.032	0.158	-0.058	0.332	-0.015	0.03	-0.321	0.006	-0.105	0.025	0.026	0.243	0.104	0.198	-0.218	-0.123	-0.021	0.067	0.121	-0.299	-0.014	0.131	-0.133	-0.585	0.592	0.004	0.479	-0.005
1	103965722	AMY2A	1.128	0.501	0.161	0.94	-0.261	-0.162	0.003	0.235	-0.754	0.434	-1.342	-0.811	-0.221	0.947	-0.024	-0.125	-0.272	0.112	0.207	-0.249	0.496	0.008	-0.668	-0.527	0.281	-0.012	-0.134	-0.039	0.012	0.339	1.388	0.047	-0.674	0.516	-0.058	0.332	-0.847	-0.427	-0.321	0.977	0.33	0.025	0.922	0.243	0.116	0.198	-0.218	-0.123	-0.021	0.067	0.121	0.12	0.453	0.131	-0.133	-1.37	0.592	0.004	0.479	-0.005
1	107655074	NTNG1	-0.172	0.36	0.18	0.111	-0.626	-0.133	-0.336	0.241	-0.76	0.454	-0.327	-0.811	-0.289	-0.291	-0.024	-0.125	-0.236	0.112	0.191	0.707	0.065	1e-04	-0.671	-0.022	-0.219	-0.009	-0.142	-0.035	0.012	0.375	0.519	0.03	-0.137	0.162	-0.06	0.323	-0.017	0.023	0.874	0.013	-0.134	0.004	0.039	0.254	0.101	0.203	-0.229	-0.131	-0.002	0.032	-0.04	-0.296	-0.017	0.155	-0.16	-0.58	0.597	0.026	0.48	0.005
1	107973976	VAV3	-0.172	0.36	0.18	0.111	-0.626	-0.133	-0.336	0.241	-0.76	0.454	-0.327	-0.811	-0.289	-0.291	-0.024	-0.125	-0.236	0.112	0.191	0.707	0.065	1e-04	-0.671	-0.022	-0.219	-0.009	-0.142	-0.035	0.012	0.375	0.519	0.03	-0.137	0.162	-0.06	0.323	-0.017	0.023	0.874	0.013	-0.134	0.004	0.039	0.254	0.101	0.203	-0.229	-0.131	-0.015	0.032	-0.04	-0.296	-0.017	0.155	-0.16	-0.58	0.597	0.026	0.48	0.005
1	109504516	KIAA1324	-0.172	0.23	0.196	0.577	0.135	-0.125	-0.303	0.241	-0.76	0.454	-0.327	-0.811	-0.031	-0.291	-0.024	-0.125	-0.236	0.112	0.262	0.714	0.065	0.005	-0.671	-0.022	-0.219	-0.05	-0.142	0.017	0.012	0.34	0.519	0.061	-0.137	0.162	0.1	0.326	-0.03	0.06	0.802	0.013	-0.134	0.004	0.039	0.254	0.082	0.267	-0.213	-0.131	-0.015	0.032	-0.04	-0.296	-0.017	0.172	-0.16	-0.58	0.581	0.026	0.47	0.005
1	110034915	GSTM1	0.982	1.073	-0.162	1.825	1.003	0.476	-1.378	0.241	-0.76	1.207	-0.327	1.22	-1.671	1.31	0.964	-0.125	1.833	1.017	1.511	1.967	-0.941	0.005	-1.503	0.992	-0.844	1.198	0.85	1.081	1.803	-1.014	1.629	-0.656	-0.927	0.944	0.1	0.326	1.827	0.545	0.802	0.013	-0.134	-1.825	0.981	0.254	0.082	-0.469	-0.213	1.205	-0.504	0.032	-0.458	-0.296	-0.017	0.172	0.802	0.251	-0.028	-0.542	2.1	-0.529
